,site1,site2,value
585,"('หลักสี่', 'กรุงเทพมหานคร')","('ลำลูกกา', 'ปทุมธานี')",1
586,"('สายไหม', 'กรุงเทพมหานคร')","('บางเขน', 'กรุงเทพมหานคร')",1
587,"('สายไหม', 'กรุงเทพมหานคร')","('ดอนเมือง', 'กรุงเทพมหานคร')",1
588,"('สายไหม', 'กรุงเทพมหานคร')","('จตุจักร', 'กรุงเทพมหานคร')",1
589,"('สายไหม', 'กรุงเทพมหานคร')","('หลักสี่', 'กรุงเทพมหานคร')",1
590,"('สายไหม', 'กรุงเทพมหานคร')","('สายไหม', 'กรุงเทพมหานคร')",1
591,"('สายไหม', 'กรุงเทพมหานคร')","('คันนายาว', 'กรุงเทพมหานคร')",1
592,"('สายไหม', 'กรุงเทพมหานคร')","('คลองสามวา', 'กรุงเทพมหานคร')",1
593,"('สายไหม', 'กรุงเทพมหานคร')","('เมืองปทุมธานี', 'ปทุมธานี')",1
594,"('สายไหม', 'กรุงเทพมหานคร')","('ลำลูกกา', 'ปทุมธานี')",1
595,"('คันนายาว', 'กรุงเทพมหานคร')","('บางเขน', 'กรุงเทพมหานคร')",1
596,"('คันนายาว', 'กรุงเทพมหานคร')","('บางกะปิ', 'กรุงเทพมหานคร')",1
597,"('คันนายาว', 'กรุงเทพมหานคร')","('มีนบุรี', 'กรุงเทพมหานคร')",1
598,"('คันนายาว', 'กรุงเทพมหานคร')","('ลาดกระบัง', 'กรุงเทพมหานคร')",1
599,"('คันนายาว', 'กรุงเทพมหานคร')","('บึงกุ่ม', 'กรุงเทพมหานคร')",1
600,"('คันนายาว', 'กรุงเทพมหานคร')","('ลาดพร้าว', 'กรุงเทพมหานคร')",1
601,"('คันนายาว', 'กรุงเทพมหานคร')","('สายไหม', 'กรุงเทพมหานคร')",1
602,"('คันนายาว', 'กรุงเทพมหานคร')","('คันนายาว', 'กรุงเทพมหานคร')",1
603,"('คันนายาว', 'กรุงเทพมหานคร')","('สะพานสูง', 'กรุงเทพมหานคร')",1
604,"('คันนายาว', 'กรุงเทพมหานคร')","('วังทองหลาง', 'กรุงเทพมหานคร')",1
605,"('คันนายาว', 'กรุงเทพมหานคร')","('คลองสามวา', 'กรุงเทพมหานคร')",1
606,"('สะพานสูง', 'กรุงเทพมหานคร')","('บางกะปิ', 'กรุงเทพมหานคร')",1
607,"('สะพานสูง', 'กรุงเทพมหานคร')","('มีนบุรี', 'กรุงเทพมหานคร')",1
608,"('สะพานสูง', 'กรุงเทพมหานคร')","('ลาดกระบัง', 'กรุงเทพมหานคร')",1
609,"('สะพานสูง', 'กรุงเทพมหานคร')","('บึงกุ่ม', 'กรุงเทพมหานคร')",1
610,"('สะพานสูง', 'กรุงเทพมหานคร')","('ประเวศ', 'กรุงเทพมหานคร')",1
611,"('สะพานสูง', 'กรุงเทพมหานคร')","('สวนหลวง', 'กรุงเทพมหานคร')",1
612,"('สะพานสูง', 'กรุงเทพมหานคร')","('คันนายาว', 'กรุงเทพมหานคร')",1
613,"('สะพานสูง', 'กรุงเทพมหานคร')","('สะพานสูง', 'กรุงเทพมหานคร')",1
614,"('สะพานสูง', 'กรุงเทพมหานคร')","('คลองสามวา', 'กรุงเทพมหานคร')",1
615,"('สะพานสูง', 'กรุงเทพมหานคร')","('บางพลี', 'สมุทรปราการ')",1
616,"('วังทองหลาง', 'กรุงเทพมหานคร')","('คลองเตย', 'กรุงเทพมหานคร')",1
617,"('วังทองหลาง', 'กรุงเทพมหานคร')","('บางกะปิ', 'กรุงเทพมหานคร')",1
618,"('วังทองหลาง', 'กรุงเทพมหานคร')","('ห้วยขวาง', 'กรุงเทพมหานคร')",1
619,"('วังทองหลาง', 'กรุงเทพมหานคร')","('ดินแดง', 'กรุงเทพมหานคร')",1
620,"('วังทองหลาง', 'กรุงเทพมหานคร')","('บึงกุ่ม', 'กรุงเทพมหานคร')",1
621,"('วังทองหลาง', 'กรุงเทพมหานคร')","('จตุจักร', 'กรุงเทพมหานคร')",1
622,"('วังทองหลาง', 'กรุงเทพมหานคร')","('ประเวศ', 'กรุงเทพมหานคร')",1
623,"('วังทองหลาง', 'กรุงเทพมหานคร')","('สวนหลวง', 'กรุงเทพมหานคร')",1
624,"('วังทองหลาง', 'กรุงเทพมหานคร')","('ลาดพร้าว', 'กรุงเทพมหานคร')",1
625,"('วังทองหลาง', 'กรุงเทพมหานคร')","('วัฒนา', 'กรุงเทพมหานคร')",1
626,"('วังทองหลาง', 'กรุงเทพมหานคร')","('คันนายาว', 'กรุงเทพมหานคร')",1
627,"('วังทองหลาง', 'กรุงเทพมหานคร')","('วังทองหลาง', 'กรุงเทพมหานคร')",1
628,"('คลองสามวา', 'กรุงเทพมหานคร')","('หนองจอก', 'กรุงเทพมหานคร')",1
629,"('คลองสามวา', 'กรุงเทพมหานคร')","('บางเขน', 'กรุงเทพมหานคร')",1
630,"('คลองสามวา', 'กรุงเทพมหานคร')","('บางกะปิ', 'กรุงเทพมหานคร')",1
631,"('คลองสามวา', 'กรุงเทพมหานคร')","('มีนบุรี', 'กรุงเทพมหานคร')",1
632,"('คลองสามวา', 'กรุงเทพมหานคร')","('ลาดกระบัง', 'กรุงเทพมหานคร')",1
